datasource_and_rights	type	modified	language	rights	rightsholder	accessrights	bibliographiccitation	references	institutionid	collectionid	datasetid	institutioncode	collectioncode	datasetname	ownerinstitutioncode	basisofrecord	informationwithheld	datageneralizations	dynamicproperties	occurrenceid	catalognumber	occurrenceremarks	recordnumber	recordedby	individualid	individualcount	sex	lifestage	reproductivecondition	behavior	establishmentmeans	occurrencestatus	preparations	disposition	othercatalognumbers	previousidentifications	associatedmedia	associatedreferences	associatedoccurrences	associatedsequences	associatedtaxa	eventid	samplingprotocol	samplingeffort	eventdate	eventtime	startdayofyear	enddayofyear	year	month	day	verbatimeventdate	habitat	fieldnumber	fieldnotes	eventremarks	locationid	highergeographyid	highergeography	continent	waterbody	islandgroup	island	country	countrycode	stateprovince	county	municipality	locality	verbatimlocality	verbatimelevation	minimumelevationinmeters	maximumelevationinmeters	verbatimdepth	minimumdepthinmeters	maximumdepthinmeters	minimumdistanceabovesurfaceinmeters	maximumdistanceabovesurfaceinmeters	locationaccordingto	locationremarks	verbatimcoordinates	verbatimlatitude	verbatimlongitude	verbatimcoordinatesystem	verbatimsrs	decimallatitude	decimallongitude	geodeticdatum	coordinateuncertaintyinmeters	coordinateprecision	pointradiusspatialfit	footprintwkt	footprintsrs	footprintspatialfit	georeferencedby	georeferenceddate	georeferenceprotocol	georeferencesources	georeferenceverificationstatus	georeferenceremarks	geologicalcontextid	earliesteonorlowesteonothem	latesteonorhighesteonothem	earliesteraorlowesterathem	latesteraorhighesterathem	earliestperiodorlowestsystem	latestperiodorhighestsystem	earliestepochorlowestseries	latestepochorhighestseries	earliestageorloweststage	latestageorhigheststage	lowestbiostratigraphiczone	highestbiostratigraphiczone	lithostratigraphicterms	group	formation	member	bed	identificationid	identifiedby	dateidentified	identificationreferences	identificationverificationstatus	identificationremarks	identificationqualifier	typestatus	taxonid	scientificnameid	acceptednameusageid	parentnameusageid	originalnameusageid	nameaccordingtoid	namepublishedinid	taxonconceptid	scientificname	acceptednameusage	parentnameusage	originalnameusage	nameaccordingto	namepublishedin	namepublishedinyear	higherclassification	kingdom	phylum	class	order	family	genus	subgenus	specificepithet	infraspecificepithet	taxonrank	verbatimtaxonrank	scientificnameauthorship	vernacularname	nomenclaturalcode	taxonomicstatus	nomenclaturalstatus	taxonremarks
http://ipt.vertnet.org:8080/ipt/resource.do?r=crcm_verts		2015-04-04	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/crcm/birds?id=49-519	urn:lsid:biocol.org:col:34938			CRCM	Birds			PreservedSpecimen			"{""totalLengthInMM"":""197"", ""wingspanInMM"":""323"", ""weightInGrams"":""59.5"" }"		49-519			Mewaldt, L. R.			female				native	present	postcranial skeleton (complete) | skull (complete)												1949-10-02		275	275	1949	10	2	2-Oct-1949							North America | United States | Washington | Whitman |  |  |  |	North America				United States	US	Washington	Whitman		Pullman, Whitman Co., Washington	North America | United States | Washington | Whitman | Pullman, Whitman Co., Washington																46.728691	-117.179457	WGS84	5000						Kelly M Cassidy (CRCM)	30-Dec-2011	VertNet Georeferencing Guidelines	Google Map and Google Earth	requires verification																																				Porzana carolina							Aves | Gruiformes | Rallidae	Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina		species			Sora	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=crcm_verts		2015-04-04	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/crcm/birds?id=669	urn:lsid:biocol.org:col:34938			CRCM	Birds			PreservedSpecimen					669	Juv.		Snodgrass, R. E.			male				native	present	skin (round)												1902-08-24		236	236	1902	8	24	24-Aug-1902							North America | United States | Washington | Whitman |  |  |  |	North America				United States	US	Washington	Whitman		Pullman, Whitman Co., Washington	North America | United States | Washington | Whitman | Pullman, Whitman Co., Washington																46.728691	-117.179457	WGS84	5000						Kelly M Cassidy (CRCM)	30-Dec-2011	VertNet Georeferencing Guidelines	Google Map and Google Earth	requires verification																																				Porzana carolina							Aves | Gruiformes | Rallidae	Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina		species			Sora	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=crcm_verts		2015-04-04	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/crcm/birds?id=85-524	urn:lsid:biocol.org:col:34938			CRCM	Birds			PreservedSpecimen			"{""gonadLengthInMM_1"":""9"", ""gonadLengthInMM_2"":""6"" }"		85-524	Heavy fat, skull partially ossified, found dead on road		Kennedy, R. S.			female				native	present	skin (round)		RSK-1310										1985-09-01		244	244	1985	9	1	1-Sep-1985							North America | United States | Washington | Whitman |  |  |  |	North America				United States	US	Washington	Whitman		Stadium Way, in front of Performing Arts Coliseum, Pullman, Whitman Co., Washington	North America | United States | Washington | Whitman | Stadium Way, in front of Performing Arts Coliseum, Pullman, Whitman Co., Washington																46.734887	-117.159059	WGS84	40						Kelly M Cassidy (CRCM)	24-Aug-2012	VertNet Georeferencing Guidelines	Google Earth and Washington Delorme Atlas	requires verification																																				Porzana carolina							Aves | Gruiformes | Rallidae	Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina		species			Sora	ICZN			
http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=birds			English		Sam Noble Oklahoma Museum of Natural History							OMNH	Birds	Birds Specimen		Preserved Specimen					11221.0			J. L. Norman			M						Skin												1976-09-28				1976	9	28	28 September 1976								North America				United States		Oklahoma	Wagoner		2 miles North of Coweta																	35.98145	-95.65023	WGS84	5108.0																																														Porzana carolina								Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina					Sora				
http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=birds			English		Sam Noble Oklahoma Museum of Natural History							OMNH	Birds	Birds Specimen		Preserved Specimen					1172.0			K. Sneed			F						Skin												1954-05-06				1954	5	6	6 May 1954								North America				United States		Oklahoma	Murray		5 miles South of Sulphur																	34.43625	-96.97079	WGS84	8280.0																																														Porzana carolina								Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina					Sora				
http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=birds			English		Sam Noble Oklahoma Museum of Natural History							OMNH	Birds	Birds Specimen		Preserved Specimen					12563.0			D. S. Wood			F	Immature					Skin												1977-10-25				1977	10	25	25 October 1977								North America				United States		Oklahoma	Canadian		North end of Lake Overholser																	35.5119677	-97.6794434	WGS84	1480.0																																														Porzana carolina								Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina					Sora				
http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=birds			English		Sam Noble Oklahoma Museum of Natural History							OMNH	Birds	Birds Specimen		Preserved Specimen					13843.0			J. L. Norman			F	Immature					Skeleton												1978-09-21				1978	9	21	21 September 1978								North America				United States		Oklahoma	Wagoner		2 miles North of Coweta																	35.98145	-95.65023	WGS84	5108.0																																														Porzana carolina								Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina					Sora				
http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=birds			English		Sam Noble Oklahoma Museum of Natural History							OMNH	Birds	Birds Specimen		Preserved Specimen					16051.0			M. Norman, S. Callagher			M						Skin												1979-09-21				1979	9	21	21 September 1979								North America				United States		Oklahoma	Wagoner		2 miles North of Coweta																	35.98145	-95.65023	WGS84	5108.0																																														Porzana carolina								Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina					Sora				
http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=birds			English		Sam Noble Oklahoma Museum of Natural History							OMNH	Birds	Birds Specimen		Preserved Specimen					17001.0			D. S. Wood			M	Immature					Skeleton												1981-05-14				1981	5	14	14 May 1981								North America				United States		Oklahoma	Beaver		Lake Evans Chambers																	36.7234754	-100.2153969	WGS84	1000.0																																														Porzana carolina								Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina					Sora				
http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=birds			English		Sam Noble Oklahoma Museum of Natural History							OMNH	Birds	Birds Specimen		Preserved Specimen					19601.0			J. L. Norman			M						Skeleton												1982-09-16				1982	9	16	16 September 1982								North America				United States		Oklahoma	Wagoner		2 miles North of Coweta																	35.98145	-95.65023	WGS84	5108.0																																														Porzana carolina								Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina					Sora				
http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=birds			English		Sam Noble Oklahoma Museum of Natural History							OMNH	Birds	Birds Specimen		Preserved Specimen					19616.0			J. L. Norman			M						Skeleton												1984-09-27				1984	9	27	27 September 1984								North America				United States		Oklahoma	Wagoner		2 miles North of Coweta																	35.98145	-95.65023	WGS84	5108.0																																														Porzana carolina								Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina					Sora				
http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=birds			English		Sam Noble Oklahoma Museum of Natural History							OMNH	Birds	Birds Specimen		Preserved Specimen					2006.0			G. M. Sutton			F						Skin												1955-04-20				1955	4	20	20 April 1955								North America				United States		Oklahoma	McCurtain		7 miles Southwest of Idabel																	33.82339	-94.91393	WGS84	6211.0																																														Porzana carolina								Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina					Sora				
http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=birds			English		Sam Noble Oklahoma Museum of Natural History							OMNH	Birds	Birds Specimen		Preserved Specimen					2313.0			C. A. Ely			F	Immature					Skin												1955-10-08				1955	10	8	8 October 1955								North America				United States		Oklahoma	Marshall		1 mile Southeast of Willis																	33.87554	-96.81818	WGS84	2054.0																																														Porzana carolina								Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina					Sora				
http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=birds			English		Sam Noble Oklahoma Museum of Natural History							OMNH	Birds	Birds Specimen		Preserved Specimen					2717.0			C. E. Cozort			F						Skin												1956-09-20				1956	9	20	20 September 1956								North America				United States		Oklahoma	Johnson		Reagan																	34.3488927	-96.7220879	WGS84	3024.0																																														Porzana carolina								Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina					Sora				
http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=birds			English		Sam Noble Oklahoma Museum of Natural History							OMNH	Birds	Birds Specimen		Preserved Specimen					3156.0			G. B. Wint			M						Skin												1957-08-23				1957	8	23	23 August 1957								North America				United States		Oklahoma	Canadian		Concho, on a pond 1 mile East of the Indian School																	35.61167	-97.97402	WGS84	2741.0																																														Porzana carolina								Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina					Sora				
http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=birds			English		Sam Noble Oklahoma Museum of Natural History							OMNH	Birds	Birds Specimen		Preserved Specimen					3189.0			G. M. Sutton			M	Immature					Skin												1957-10-12				1957	10	12	12 October 1957								North America				United States		Oklahoma	Murray		5 miles South of Sulphur																	34.43625	-96.97079	WGS84	8280.0																																														Porzana carolina								Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina					Sora				
http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=birds			English		Sam Noble Oklahoma Museum of Natural History							OMNH	Birds	Birds Specimen		Preserved Specimen					52.0			G. M. Sutton			F	Immature					Skin												1952-10-05				1952	10	5	5 October 1952								North America				United States		Oklahoma	Cleveland		1 mile West of Noble, East bank of the Canadian River																	35.14069	-97.40974	WGS84	4258.0																																														Porzana carolina								Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina					Sora				
http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=birds			English		Sam Noble Oklahoma Museum of Natural History							OMNH	Birds	Birds Specimen		Preserved Specimen					5753.0			A. Giezentanner			M	Immature					Skin												1965-09-25				1965	9	25	25 September 1965								North America				United States		Oklahoma	Kay		Ponca City																	36.707737	-97.0773239	WGS84	3592.0																																														Porzana carolina								Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina					Sora				
http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=birds			English		Sam Noble Oklahoma Museum of Natural History							OMNH	Birds	Birds Specimen		Preserved Specimen					5776.0			R. W. Harris			M	Immature					Skin												1965-11-30				1965	11	30	30 November 1965								North America				United States		Oklahoma	Cleveland		Norman																	35.2149658	-97.4510117	WGS84	5201.0																																														Porzana carolina								Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina					Sora				
http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=birds			English		Sam Noble Oklahoma Museum of Natural History							OMNH	Birds	Birds Specimen		Preserved Specimen					6692.0			D. J. Isted			M						Skin												1968-04-19				1968	4	19	19 April 1968								North America				United States		Oklahoma	Payne		Cushing																	35.9813652	-96.7648087	WGS84	1661.0																																														Porzana carolina								Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina					Sora				
http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=birds			English		Sam Noble Oklahoma Museum of Natural History							OMNH	Birds	Birds Specimen		Preserved Specimen					6796.0			R. R. Graber			M	Immature					Skeleton												1954-10-13				1954	10	13	13 October 1954								North America				United States		Oklahoma	Murray		5 miles South of Sulphur																	34.43625	-96.97079	WGS84	8280.0																																														Porzana carolina								Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina					Sora				
http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=birds			English		Sam Noble Oklahoma Museum of Natural History							OMNH	Birds	Birds Specimen		Preserved Specimen					700.0			R. R. Graber			M						Skin												1953-04-17				1953	4	17	17 April 1953								North America				United States		Oklahoma	Choctaw		Grant, Red River Fish Hatcheries																	33.9425766	-95.51651	WGS84	8052.0																																														Porzana carolina								Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina					Sora				
http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=birds			English		Sam Noble Oklahoma Museum of Natural History							OMNH	Birds	Birds Specimen		Preserved Specimen					7357.0			W. A. Carter			F						Skin												1972-08-22				1972	8	22	22 August 1972								North America				United States		Oklahoma	Cimarron		16 miles West of Boise City																	36.72994	-102.80023	WGS84	21034.0																																														Porzana carolina								Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina					Sora				
http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=birds			English		Sam Noble Oklahoma Museum of Natural History							OMNH	Birds	Birds Specimen		Preserved Specimen					8440.0			G. M. Sutton			M						Skin												1955-05-09				1955	5	9	9 May 1955								North America				United States		Oklahoma	Murray		5 miles South of Sulphur																	34.43625	-96.97079	WGS84	8280.0																																														Porzana carolina								Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina					Sora				
http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=birds			English		Sam Noble Oklahoma Museum of Natural History							OMNH	Birds	Birds Specimen		Preserved Specimen					8441.0			G. M. Sutton			F						Skin												1971-04-24				1971	4	24	24 April 1971								North America				United States		Oklahoma	Murray		5 miles South of Sulphur																	34.43625	-96.97079	WGS84	8280.0																																														Porzana carolina								Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina					Sora				
http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=birds			English		Sam Noble Oklahoma Museum of Natural History							OMNH	Birds	Birds Specimen		Preserved Specimen					8443.0			G. M. Sutton			F						Skin												1954-05-19				1954	5	19	19 May 1954								North America				United States		Oklahoma	Cleveland		Norman, North Base																	35.2447078	-97.4713039	WGS84	2031.0																																														Porzana carolina								Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina					Sora				
http://ipt.vertnet.org:8080/iptstrays/resource.do?r=qm_all		2015-01-06	en					http://portal.vertnet.org/o/qm/birds?id=o7475				QM	Birds			PreservedSpecimen					O7475										native	present													1874-05-12		132	132	1874	5	12								| USA | Mass |  |  |  |  |	North America				United States	US	Massachusetts			-	USA | Mass | -																41.95	-70.666667	not recorded (forced WGS84)	1000	0.01667									requires verification																																				Porzana carolina							Animalia | Chordata |  |  | RALLIDAE | Porzana	Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina		species			Sora Rail	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds		2015-02-23	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uwbm/bird?id=11006	urn:lsid:biocol.org:col:34878	urn:lsid:biocol.org:col:34966		UWBM	Bird			PreservedSpecimen					11006			J. Trot		1	male	unknown			native	present	round skin												1937-01-10		10	10	1937	1	10	10 JANUARY 1937							| United States of America | Washington | KING |  |  |  |	North America				United States	US	Washington	King		WASHINGTON: King County; Seattle	United States of America | Washington | King |  |  | WASHINGTON: King County; Seattle																47.6062095	-122.3320708	WGS84	13453								VertNet Georeferencing Guidelines		requires verification																																				Porzana carolina							Animalia | Chordata | Aves | Gruiformes | Rallidae |  | Porzana	Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina		species			Sora	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds		2015-02-23	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uwbm/bird?id=12131	urn:lsid:biocol.org:col:34878	urn:lsid:biocol.org:col:34966		UWBM	Bird			PreservedSpecimen					12131			Miss Nerkim		1	male	unknown			native	present	round skin												1940-05-17		138	138	1940	5	17	17 MAY 1940							| United States of America | Washington | KING |  |  |  |	North America				United States	US	Washington	King		WASHINGTON: King County; Seattle	United States of America | Washington | King |  |  | WASHINGTON: King County; Seattle																47.6062095	-122.3320708	WGS84	13453								VertNet Georeferencing Guidelines		requires verification																																				Porzana carolina							Animalia | Chordata | Aves | Gruiformes | Rallidae |  | Porzana	Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina		species			Sora	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds		2015-02-23	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uwbm/bird?id=13980	urn:lsid:biocol.org:col:34878	urn:lsid:biocol.org:col:34966		UWBM	Bird			PreservedSpecimen					13980			Mrs. H. L. Schumacher		1	female	unknown			native	present	round skin												1954-07-15		196	196	1954	7	15	15 JULY 1954							| United States of America | Washington | KING |  |  |  |	North America				United States	US	Washington	King		WASHINGTON: King County; Seattle; Ballard	United States of America | Washington | King |  |  | WASHINGTON: King County; Seattle; Ballard																47.6759311	-122.3873514	WGS84	1613								VertNet Georeferencing Guidelines		requires verification																																				Porzana carolina							Animalia | Chordata | Aves | Gruiformes | Rallidae |  | Porzana	Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina		species			Sora	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds		2015-02-23	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uwbm/bird?id=18231	urn:lsid:biocol.org:col:34878	urn:lsid:biocol.org:col:34966		UWBM	Bird			PreservedSpecimen					18231			J. M. Edson		1	female	unknown			native	present	round skin												1920-04-23		114	114	1920	4	23	23 APRIL 1920							| United States of America | Washington | WHATCOM |  |  |  |	North America				United States	US	Washington	Whatcom		WASHINGTON: Whatcom County; Silver Lake	United States of America | Washington | Whatcom |  |  | WASHINGTON: Whatcom County; Silver Lake																48.8212354	-121.8711206	WGS84	91735								VertNet Georeferencing Guidelines		requires verification	"""2 Silver Lake, Lake, Whatcom Co in WA GNIS, check for more data, used county center to tentative georef"""																																			Porzana carolina							Animalia | Chordata | Aves | Gruiformes | Rallidae |  | Porzana	Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina		species			Sora	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds		2015-02-23	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uwbm/bird?id=27028	urn:lsid:biocol.org:col:34878	urn:lsid:biocol.org:col:34966		UWBM	Bird			PreservedSpecimen					27028			J. A. Sinsel		1	unknown	unknown			native	present	egg set												1921-06-12		163	163	1921	6	12	12 JUNE 1921							| United States of America | Washington | Yakima |  |  |  |	North America				United States	US	Washington	Yakima		WASHINGTON: Yakima County; Harrah; Mud Lake	United States of America | Washington | Yakima |  |  | WASHINGTON: Yakima County; Harrah; Mud Lake																46.3240164	-120.554785	WGS84	333								VertNet Georeferencing Guidelines		requires verification	"""2 Mud Lakes in Yakima Co, from Harrah 5.5 mi SSW and 29 mi NNW, latlong for the closest"""																																			Porzana carolina							Animalia | Chordata | Aves | Gruiformes | Rallidae |  | Porzana	Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina		species			Sora	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds		2015-02-23	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uwbm/bird?id=30132	urn:lsid:biocol.org:col:34878	urn:lsid:biocol.org:col:34966		UWBM	Bird			PreservedSpecimen					30132			D. Paulson		1	male	unknown			native	present	round skin | skeleton												1977-01-07		7	7	1977	1	7	7 JANUARY 1977							| United States of America | California | Monterey |  |  |  |	North America				United States	US	California	Monterey		CALIFORNIA: Monterey County; Pacific Grove	United States of America | California | Monterey |  |  | CALIFORNIA: Monterey County; Pacific Grove																36.618421	-121.9285011	WGS84	2366								VertNet Georeferencing Guidelines		requires verification																																				Porzana carolina							Animalia | Chordata | Aves | Gruiformes | Rallidae |  | Porzana	Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina		species			Sora	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds		2015-02-23	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uwbm/bird?id=32249	urn:lsid:biocol.org:col:34878	urn:lsid:biocol.org:col:34966		UWBM	Bird			PreservedSpecimen					32249			S. A. Rohwer		1	unknown	unknown			native	present	egg set												1979-06-07		158	158	1979	6	7	7 JUNE 1979							| Canada | Manitoba |  |  |  |  |	North America				Canada	CA	Manitoba			MANITOBA: Minnedosa	Canada | Manitoba |  |  |  | MANITOBA: Minnedosa																50.2458305	-99.8416672	WGS84	1506								VertNet Georeferencing Guidelines		requires verification																																				Porzana carolina							Animalia | Chordata | Aves | Gruiformes | Rallidae |  | Porzana	Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina		species			Sora	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds		2015-02-23	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uwbm/bird?id=32264	urn:lsid:biocol.org:col:34878	urn:lsid:biocol.org:col:34966		UWBM	Bird			PreservedSpecimen					32264			S. A. Rohwer		1	unknown	unknown			native	present	egg set												1979-06-12		163	163	1979	6	12	12 JUNE 1979							| Canada | Manitoba |  |  |  |  |	North America				Canada	CA	Manitoba			MANITOBA: Minnedosa, 5 mi S, 2 mi E	Canada | Manitoba |  |  |  | MANITOBA: Minnedosa, 5 mi S, 2 mi E																50.1734899	-99.796543	WGS84	1618								VertNet Georeferencing Guidelines		requires verification																																				Porzana carolina							Animalia | Chordata | Aves | Gruiformes | Rallidae |  | Porzana	Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina		species			Sora	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds		2015-02-23	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uwbm/bird?id=33376	urn:lsid:biocol.org:col:34878	urn:lsid:biocol.org:col:34966		UWBM	Bird			PreservedSpecimen					33376	Molt: none		P. M. Gunther		1	female	unknown			native	present	round skin												1980-09-21		265	265	1980	9	21	21 SEPTEMBER 1980							| United States of America | Washington | KING |  |  |  |	North America				United States	US	Washington	King		WASHINGTON: King County; Skykomish; 1120 ft	United States of America | Washington | King |  |  | WASHINGTON: King County; Skykomish; 1120 ft	1120 ft															47.7092746	-121.3601014	WGS84	5613								VertNet Georeferencing Guidelines		requires verification																																				Porzana carolina							Animalia | Chordata | Aves | Gruiformes | Rallidae |  | Porzana	Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina		species			Sora	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds		2015-02-23	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uwbm/bird?id=34123	urn:lsid:biocol.org:col:34878	urn:lsid:biocol.org:col:34966		UWBM	Bird			PreservedSpecimen					34123	Molt: none in wing or body		K. Ingram 80-183		1	female	unknown			native	present	round skin												1980-08-15		228	228	1980	8	15	15 AUGUST 1980							| United States of America | Arizona | MARICOPA |  |  |  |	North America				United States	US	Arizona	Maricopa		ARIZONA: Maricopa County; Scottsdale	United States of America | Arizona | Maricopa |  |  | ARIZONA: Maricopa County; Scottsdale																33.5092103	-111.8990327	WGS84	17614								VertNet Georeferencing Guidelines		requires verification																																				Porzana carolina							Animalia | Chordata | Aves | Gruiformes | Rallidae |  | Porzana	Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina		species			Sora	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds		2015-02-23	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uwbm/bird?id=34141	urn:lsid:biocol.org:col:34878	urn:lsid:biocol.org:col:34966		UWBM	Bird			PreservedSpecimen					34141	Molt: a few neck feathers		K. Ingram 81-146		1	female	unknown			native	present	round skin | skeleton												1981-07-28		209	209	1981	7	28	28 JULY 1981							| United States of America | Arizona | MARICOPA |  |  |  |	North America				United States	US	Arizona	Maricopa		ARIZONA: Maricopa County; Phoenix	United States of America | Arizona | Maricopa |  |  | ARIZONA: Maricopa County; Phoenix																33.4483771	-112.0740373	WGS84	29614								VertNet Georeferencing Guidelines		requires verification																																				Porzana carolina							Animalia | Chordata | Aves | Gruiformes | Rallidae |  | Porzana	Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina		species			Sora	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds		2015-02-23	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uwbm/bird?id=37334	urn:lsid:biocol.org:col:34878	urn:lsid:biocol.org:col:34966		UWBM	Bird			PreservedSpecimen					37334	Molt: none		S. Bowman		1	male	unknown			native	present	skeleton												1983-07-28		209	209	1983	7	28	28 JULY 1983							| United States of America | Washington | KING |  |  |  |	North America				United States	US	Washington	King		WASHINGTON: King County; Seattle	United States of America | Washington | King |  |  | WASHINGTON: King County; Seattle																47.6062095	-122.3320708	WGS84	13453								VertNet Georeferencing Guidelines		requires verification																																				Porzana carolina							Animalia | Chordata | Aves | Gruiformes | Rallidae |  | Porzana	Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina		species			Sora	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds		2015-02-23	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uwbm/bird?id=40880	urn:lsid:biocol.org:col:34878	urn:lsid:biocol.org:col:34966		UWBM	Bird			PreservedSpecimen					40880	Molt: none		R. Fredrickson		1	female	unknown			native	present	round skin												1985-05-05		125	125	1985	5	5	5 MAY 1985							| United States of America | Michigan | Leelanau |  |  |  |	North America				United States	US	Michigan	Leelanau		MICHIGAN: Leelanau County; Northport, 5 mi NE	United States of America | Michigan | Leelanau |  |  | MICHIGAN: Leelanau County; Northport, 5 mi NE																45.1808105	-85.5611832	WGS84	3680								VertNet Georeferencing Guidelines		requires verification																																				Porzana carolina							Animalia | Chordata | Aves | Gruiformes | Rallidae |  | Porzana	Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina		species			Sora	ICZN			
